# y+ ()       
# Time        	patch         	min           	max           	average       
3.7           	bottomWall	2.091234e-01	2.091234e-01	2.091234e-01
3.71          	bottomWall	2.121783e-01	2.121783e-01	2.121783e-01
3.72          	bottomWall	2.151942e-01	2.151942e-01	2.151942e-01
3.73          	bottomWall	2.181743e-01	2.181743e-01	2.181743e-01
3.74          	bottomWall	2.211214e-01	2.211214e-01	2.211214e-01
3.75          	bottomWall	2.240380e-01	2.240380e-01	2.240380e-01
3.76          	bottomWall	2.269265e-01	2.269265e-01	2.269265e-01
3.77          	bottomWall	2.297890e-01	2.297890e-01	2.297890e-01
3.78          	bottomWall	2.326274e-01	2.326274e-01	2.326274e-01
3.79          	bottomWall	2.354435e-01	2.354435e-01	2.354435e-01
3.8           	bottomWall	2.382387e-01	2.382387e-01	2.382387e-01
3.81          	bottomWall	2.410144e-01	2.410144e-01	2.410144e-01
3.82          	bottomWall	2.437719e-01	2.437719e-01	2.437719e-01
3.83          	bottomWall	2.465122e-01	2.465122e-01	2.465122e-01
3.84          	bottomWall	2.492362e-01	2.492362e-01	2.492362e-01
3.85          	bottomWall	2.519447e-01	2.519447e-01	2.519447e-01
3.86          	bottomWall	2.546384e-01	2.546384e-01	2.546384e-01
3.87          	bottomWall	2.573180e-01	2.573180e-01	2.573180e-01
3.88          	bottomWall	2.599838e-01	2.599838e-01	2.599838e-01
3.89          	bottomWall	2.626364e-01	2.626364e-01	2.626364e-01
3.9           	bottomWall	2.652759e-01	2.652759e-01	2.652759e-01
3.91          	bottomWall	2.679028e-01	2.679028e-01	2.679028e-01
3.92          	bottomWall	2.705170e-01	2.705170e-01	2.705170e-01
3.93          	bottomWall	2.731188e-01	2.731188e-01	2.731188e-01
3.94          	bottomWall	2.757081e-01	2.757081e-01	2.757081e-01
3.95          	bottomWall	2.782851e-01	2.782851e-01	2.782851e-01
