# y+ ()       
# Time        	patch         	min           	max           	average       
3.49          	bottomWall	1.870832e-01	1.870832e-01	1.870832e-01
3.5           	bottomWall	1.878399e-01	1.878399e-01	1.878399e-01
3.51          	bottomWall	1.885901e-01	1.885901e-01	1.885901e-01
3.52          	bottomWall	1.893336e-01	1.893336e-01	1.893336e-01
3.53          	bottomWall	1.900705e-01	1.900705e-01	1.900705e-01
3.54          	bottomWall	1.908007e-01	1.908007e-01	1.908007e-01
3.55          	bottomWall	1.915242e-01	1.915242e-01	1.915242e-01
3.56          	bottomWall	1.922410e-01	1.922410e-01	1.922410e-01
3.57          	bottomWall	1.929510e-01	1.929510e-01	1.929510e-01
3.58          	bottomWall	1.936543e-01	1.936543e-01	1.936543e-01
3.59          	bottomWall	1.943508e-01	1.943508e-01	1.943508e-01
3.6           	bottomWall	1.950404e-01	1.950404e-01	1.950404e-01
3.61          	bottomWall	1.957233e-01	1.957233e-01	1.957233e-01
3.62          	bottomWall	1.963992e-01	1.963992e-01	1.963992e-01
3.63          	bottomWall	1.970683e-01	1.970683e-01	1.970683e-01
3.64          	bottomWall	1.977305e-01	1.977305e-01	1.977305e-01
3.65          	bottomWall	1.983858e-01	1.983858e-01	1.983858e-01
3.66          	bottomWall	1.990341e-01	1.990341e-01	1.990341e-01
3.67          	bottomWall	1.996755e-01	1.996755e-01	1.996755e-01
3.68          	bottomWall	2.003098e-01	2.003098e-01	2.003098e-01
3.69          	bottomWall	2.009372e-01	2.009372e-01	2.009372e-01
3.7           	bottomWall	2.015575e-01	2.015575e-01	2.015575e-01
3.71          	bottomWall	2.021707e-01	2.021707e-01	2.021707e-01
3.72          	bottomWall	2.027769e-01	2.027769e-01	2.027769e-01
3.73          	bottomWall	2.033760e-01	2.033760e-01	2.033760e-01
3.74          	bottomWall	2.039679e-01	2.039679e-01	2.039679e-01
3.75          	bottomWall	2.045527e-01	2.045528e-01	2.045527e-01
3.76          	bottomWall	2.051304e-01	2.051304e-01	2.051304e-01
3.77          	bottomWall	2.057009e-01	2.057009e-01	2.057009e-01
3.78          	bottomWall	2.062642e-01	2.062642e-01	2.062642e-01
